,REG_YYMM,CARD_SIDO_NM,STD_CLSS_NM,AMT,STD_CLSS_NM2
2778,201905,대전,차량용 주유소 운영업,10339170391,연료
2779,201905,대전,체인화 편의점,7442184265,편의점
2780,201905,대전,피자 햄버거 샌드위치 및 유사 음식점업,1714931657,숙박/음식
2781,201905,대전,한식 음식점업,21998489139,숙박/음식
2782,201905,대전,호텔업,109868750,숙박/음식
2783,201905,대전,화장품 및 방향제 소매업,846470002,화장품
2784,201905,부산,건강보조식품 소매업,566083326,건강보조식품
2785,201905,부산,골프장 운영업,1736688584,스포츠/오락/여가
2786,201905,부산,과실 및 채소 소매업,4671766690,
2787,201905,부산,관광 민예품 및 선물용품 소매업,87569425,여행/교통
2788,201905,부산,그외 기타 스포츠시설 운영업,10423200,스포츠/오락/여가
2789,201905,부산,그외 기타 종합 소매업,1877438710,종합소매
2790,201905,부산,기타 대형 종합 소매업,63216888540,종합소매
2791,201905,부산,기타 수상오락 서비스업,2063600,오락/문화
2792,201905,부산,기타 외국식 음식점업,2767718979,숙박/음식
2793,201905,부산,기타 주점업,1696681918,숙박/음식
2794,201905,부산,기타음식료품위주종합소매업,1046733505,종합소매
2795,201905,부산,내항 여객 운송업,4448500,기타운송수단
2796,201905,부산,마사지업,41917000,기타
2797,201905,부산,면세점,2540790995,면세점
2798,201905,부산,버스 운송업,2805000,대중교통
2799,201905,부산,비알콜 음료점업,5952442273,식료품
2800,201905,부산,빵 및 과자류 소매업,4724936121,식료품
2801,201905,부산,서양식 음식점업,9425074930,숙박/음식
2802,201905,부산,수산물 소매업,788184638,식료품
2803,201905,부산,슈퍼마켓,27490260706,슈퍼마켓
2804,201905,부산,스포츠 및 레크레이션 용품 임대업,8830247906,오락/문화
2805,201905,부산,여관업,1681408005,숙박/음식
2806,201905,부산,여행사업,25563700,여행사/자동차임대
2807,201905,부산,욕탕업,1426333467,기타
2808,201905,부산,육류 소매업,4715238841,식료품
2809,201905,부산,일반유흥 주점업,4242327190,숙박/음식
2810,201905,부산,일식 음식점업,4613046252,숙박/음식
2811,201905,부산,자동차 임대업,14528250,여행사/자동차임대
2812,201905,부산,전시 및 행사 대행업,400509614,기타
2813,201905,부산,정기 항공 운송업,4253017540,항공사
2814,201905,부산,중식 음식점업,4040972168,숙박/음식
2815,201905,부산,차량용 가스 충전업,961624477,연료
2816,201905,부산,차량용 주유소 운영업,32144547900,연료
2817,201905,부산,체인화 편의점,26207398616,편의점
2818,201905,부산,택시 운송업,4440262259,기타운송수단
2819,201905,부산,피자 햄버거 샌드위치 및 유사 음식점업,6812672186,숙박/음식
2820,201905,부산,한식 음식점업,81604460411,숙박/음식
2821,201905,부산,호텔업,1594532541,숙박/음식
2822,201905,부산,화장품 및 방향제 소매업,3493468055,화장품
2823,201905,부산,휴양콘도 운영업,384241070,숙박/음식
2824,201905,서울,건강보조식품 소매업,1572681449,건강보조식품
2825,201905,서울,골프장 운영업,503988683,스포츠/오락/여가
2826,201905,서울,과실 및 채소 소매업,6814174470,
2827,201905,서울,관광 민예품 및 선물용품 소매업,213614008,여행/교통
2828,201905,서울,그외 기타 스포츠시설 운영업,34460820,스포츠/오락/여가
2829,201905,서울,그외 기타 종합 소매업,38948606001,종합소매
2830,201905,서울,기타 대형 종합 소매업,110277082343,종합소매
2831,201905,서울,기타 수상오락 서비스업,7294150,오락/문화
2832,201905,서울,기타 외국식 음식점업,10452371063,숙박/음식
2833,201905,서울,기타 주점업,2173899175,숙박/음식
2834,201905,서울,기타음식료품위주종합소매업,27377854896,종합소매
2835,201905,서울,내항 여객 운송업,2713978020,기타운송수단
2836,201905,서울,마사지업,313547296,기타
2837,201905,서울,면세점,3169056287,면세점
2838,201905,서울,버스 운송업,17421136310,대중교통
2839,201905,서울,비알콜 음료점업,35674752155,식료품
2840,201905,서울,빵 및 과자류 소매업,15853188676,식료품
2841,201905,서울,서양식 음식점업,48069925093,숙박/음식
2842,201905,서울,수산물 소매업,2548626406,식료품
2843,201905,서울,슈퍼마켓,83301979339,슈퍼마켓
2844,201905,서울,스포츠 및 레크레이션 용품 임대업,24552772091,오락/문화
2845,201905,서울,여관업,3722881704,숙박/음식
2846,201905,서울,여행사업,8372266507,여행사/자동차임대
2847,201905,서울,욕탕업,2387382739,기타
2848,201905,서울,육류 소매업,12267079064,식료품
2849,201905,서울,일반유흥 주점업,5824029715,숙박/음식
2850,201905,서울,일식 음식점업,20862755599,숙박/음식
2851,201905,서울,자동차 임대업,356744391,여행사/자동차임대
2852,201905,서울,전시 및 행사 대행업,1127844276,기타
2853,201905,서울,정기 항공 운송업,32647343649,항공사
2854,201905,서울,중식 음식점업,20948803280,숙박/음식
2855,201905,서울,차량용 가스 충전업,900890346,연료
2856,201905,서울,차량용 주유소 운영업,37508708736,연료
2857,201905,서울,체인화 편의점,95217998710,편의점
2858,201905,서울,택시 운송업,111861517130,기타운송수단
2859,201905,서울,피자 햄버거 샌드위치 및 유사 음식점업,21434970653,숙박/음식
2860,201905,서울,한식 음식점업,217699585791,숙박/음식
2861,201905,서울,호텔업,10102553882,숙박/음식
2862,201905,서울,화장품 및 방향제 소매업,22640881348,화장품
2863,201905,세종,건강보조식품 소매업,16950555,건강보조식품
2864,201905,세종,골프장 운영업,226819400,스포츠/오락/여가
2865,201905,세종,과실 및 채소 소매업,365946087,
2866,201905,세종,관광 민예품 및 선물용품 소매업,1075400,여행/교통
2867,201905,세종,그외 기타 분류안된 오락관련 서비스업,236000,오락/문화
2868,201905,세종,그외 기타 종합 소매업,11344490,종합소매
2869,201905,세종,기타 대형 종합 소매업,1667231800,종합소매
2870,201905,세종,기타 외국식 음식점업,190172992,숙박/음식
2871,201905,세종,기타 주점업,9821000,숙박/음식
2872,201905,세종,기타음식료품위주종합소매업,634320206,종합소매
2873,201905,세종,마사지업,6107000,기타
2874,201905,세종,비알콜 음료점업,313496835,식료품
2875,201905,세종,빵 및 과자류 소매업,302194851,식료품
2876,201905,세종,서양식 음식점업,549987270,숙박/음식
2877,201905,세종,수산물 소매업,35142400,식료품
2878,201905,세종,슈퍼마켓,1468019503,슈퍼마켓
2879,201905,세종,스포츠 및 레크레이션 용품 임대업,251555945,오락/문화
2880,201905,세종,여관업,7047000,숙박/음식
2881,201905,세종,욕탕업,25111900,기타
2882,201905,세종,육류 소매업,330108437,식료품
2883,201905,세종,일반유흥 주점업,14136000,숙박/음식
2884,201905,세종,일식 음식점업,168553320,숙박/음식
2885,201905,세종,전시 및 행사 대행업,10798120,기타
2886,201905,세종,중식 음식점업,354669555,숙박/음식
2887,201905,세종,차량용 가스 충전업,48831068,연료
2888,201905,세종,차량용 주유소 운영업,2603616671,연료
2889,201905,세종,체인화 편의점,1450278050,편의점
2890,201905,세종,피자 햄버거 샌드위치 및 유사 음식점업,331122161,숙박/음식
2891,201905,세종,한식 음식점업,3487525936,숙박/음식
2892,201905,세종,화장품 및 방향제 소매업,66776926,화장품
2893,201905,울산,건강보조식품 소매업,131610035,건강보조식품
2894,201905,울산,골프장 운영업,744447600,스포츠/오락/여가
2895,201905,울산,과실 및 채소 소매업,823497574,
2896,201905,울산,관광 민예품 및 선물용품 소매업,7676700,여행/교통
2897,201905,울산,그외 기타 스포츠시설 운영업,2723400,스포츠/오락/여가
2898,201905,울산,그외 기타 종합 소매업,2123122480,종합소매
2899,201905,울산,기타 대형 종합 소매업,9902137950,종합소매
2900,201905,울산,기타 수상오락 서비스업,821300,오락/문화
2901,201905,울산,기타 외국식 음식점업,874895128,숙박/음식
2902,201905,울산,기타 주점업,445296229,숙박/음식
2903,201905,울산,기타음식료품위주종합소매업,1536664780,종합소매
2904,201905,울산,마사지업,46630165,기타
2905,201905,울산,면세점,3415890,면세점
2906,201905,울산,버스 운송업,18828100,대중교통
2907,201905,울산,비알콜 음료점업,1416630145,식료품
2908,201905,울산,빵 및 과자류 소매업,1205913895,식료품
2909,201905,울산,서양식 음식점업,2137186176,숙박/음식
2910,201905,울산,수산물 소매업,367527871,식료품
2911,201905,울산,슈퍼마켓,10051259469,슈퍼마켓
2912,201905,울산,스포츠 및 레크레이션 용품 임대업,2003572703,오락/문화
2913,201905,울산,여관업,381979401,숙박/음식
2914,201905,울산,여행사업,445000,여행사/자동차임대
2915,201905,울산,욕탕업,444594782,기타
2916,201905,울산,육류 소매업,2711606485,식료품
2917,201905,울산,일반유흥 주점업,1502037120,숙박/음식
2918,201905,울산,일식 음식점업,863373071,숙박/음식
2919,201905,울산,자동차 임대업,7948400,여행사/자동차임대
2920,201905,울산,전시 및 행사 대행업,22712100,기타
2921,201905,울산,중식 음식점업,1098865692,숙박/음식
2922,201905,울산,차량용 가스 충전업,343395950,연료
2923,201905,울산,차량용 주유소 운영업,14718439525,연료
2924,201905,울산,체인화 편의점,7178689385,편의점
2925,201905,울산,피자 햄버거 샌드위치 및 유사 음식점업,1697128788,숙박/음식
2926,201905,울산,한식 음식점업,23647513222,숙박/음식
2927,201905,울산,호텔업,147073603,숙박/음식
2928,201905,울산,화장품 및 방향제 소매업,721029455,화장품
2929,201905,인천,건강보조식품 소매업,479260043,건강보조식품
2930,201905,인천,골프장 운영업,2417172496,스포츠/오락/여가
2931,201905,인천,과실 및 채소 소매업,2947113139,
2932,201905,인천,관광 민예품 및 선물용품 소매업,19804950,여행/교통
2933,201905,인천,그외 기타 스포츠시설 운영업,10688800,스포츠/오락/여가
2934,201905,인천,그외 기타 종합 소매업,741338770,종합소매
2935,201905,인천,기타 대형 종합 소매업,27433542690,종합소매
2936,201905,인천,기타 수상오락 서비스업,14611600,오락/문화
2937,201905,인천,기타 외국식 음식점업,3130787749,숙박/음식
2938,201905,인천,기타 주점업,624431045,숙박/음식
2939,201905,인천,기타음식료품위주종합소매업,1378373890,종합소매
2940,201905,인천,내항 여객 운송업,1066567865,기타운송수단
2941,201905,인천,마사지업,104818764,기타
2942,201905,인천,면세점,15342092902,면세점
2943,201905,인천,비알콜 음료점업,3790935090,식료품
2944,201905,인천,빵 및 과자류 소매업,3474494574,식료품
2945,201905,인천,서양식 음식점업,4760002862,숙박/음식
2946,201905,인천,수산물 소매업,1216363587,식료품
2947,201905,인천,슈퍼마켓,27831803615,슈퍼마켓
2948,201905,인천,스포츠 및 레크레이션 용품 임대업,7451215340,오락/문화
2949,201905,인천,여관업,1158265111,숙박/음식
2950,201905,인천,여행사업,2217900,여행사/자동차임대
2951,201905,인천,욕탕업,604978901,기타
2952,201905,인천,육류 소매업,3943637186,식료품
2953,201905,인천,일반유흥 주점업,1719154441,숙박/음식
2954,201905,인천,일식 음식점업,2994339984,숙박/음식
2955,201905,인천,자동차 임대업,987950,여행사/자동차임대
2956,201905,인천,전시 및 행사 대행업,275511240,기타
2957,201905,인천,정기 항공 운송업,476902961,항공사
2958,201905,인천,중식 음식점업,3592214894,숙박/음식
2959,201905,인천,차량용 가스 충전업,697544460,연료
2960,201905,인천,차량용 주유소 운영업,25798577942,연료
2961,201905,인천,체인화 편의점,21363322633,편의점
2962,201905,인천,택시 운송업,145416770,기타운송수단
2963,201905,인천,피자 햄버거 샌드위치 및 유사 음식점업,4393978394,숙박/음식
2964,201905,인천,한식 음식점업,54151389769,숙박/음식
2965,201905,인천,호텔업,763805249,숙박/음식
2966,201905,인천,화장품 및 방향제 소매업,1553737982,화장품
2967,201905,전남,건강보조식품 소매업,193123953,건강보조식품
2968,201905,전남,골프장 운영업,3881938305,스포츠/오락/여가
2969,201905,전남,과실 및 채소 소매업,2236790041,
2970,201905,전남,관광 민예품 및 선물용품 소매업,14469100,여행/교통
2971,201905,전남,그외 기타 분류안된 오락관련 서비스업,66000,오락/문화
2972,201905,전남,그외 기타 스포츠시설 운영업,3405000,스포츠/오락/여가
2973,201905,전남,그외 기타 종합 소매업,3002627090,종합소매
2974,201905,전남,기타 대형 종합 소매업,10415823866,종합소매
2975,201905,전남,기타 외국식 음식점업,638565562,숙박/음식
