REG_YYMM,CARD_SIDO_NM,STD_CLSS_NM,AMT,STD_CLSS_NM2,STD_CLSS_NM3
201904,서울,내항 여객 운송업,2404287972,기타운송수단,tour
201904,서울,마사지업,283735086,기타,living
201904,서울,면세점,2789966844,면세점,tour
201904,서울,버스 운송업,16536231080,대중교통,living
201904,서울,비알콜 음료점업,32518816454,식료품,eatery
201904,서울,빵 및 과자류 소매업,15769900054,식료품,eatery
201904,서울,서양식 음식점업,43994753316,숙박/음식,eatery
201904,서울,수산물 소매업,2627178557,식료품,eatery
201904,서울,슈퍼마켓,79974928689,슈퍼마켓,living
201904,서울,스포츠 및 레크레이션 용품 임대업,21372274307,오락/문화,leisure
201904,서울,여관업,3609498691,숙박/음식,tour
201904,서울,여행사업,8116983889,여행사/자동차임대,tour
201904,서울,욕탕업,2622295316,기타,living
201904,서울,육류 소매업,11539996164,식료품,eatery
201904,서울,일반유흥 주점업,5300592364,숙박/음식,eatery
201904,서울,일식 음식점업,19296781408,숙박/음식,eatery
201904,서울,자동차 임대업,306921498,여행사/자동차임대,tour
201904,서울,전시 및 행사 대행업,897680726,기타,hobbyenter
201904,서울,정기 항공 운송업,32769845517,항공사,tour
201904,서울,중식 음식점업,19375090820,숙박/음식,eatery
201904,서울,차량용 가스 충전업,821868149,연료,living
201904,서울,차량용 주유소 운영업,33483401137,연료,living
201904,서울,체인화 편의점,85138047676,편의점,living
201904,서울,택시 운송업,108539754279,기타운송수단,living
201904,서울,피자 햄버거 샌드위치 및 유사 음식점업,20409511296,숙박/음식,eatery
201904,서울,한식 음식점업,203093299733,숙박/음식,eatery
201904,서울,호텔업,8566451767,숙박/음식,tour
201904,서울,화장품 및 방향제 소매업,20988287998,화장품,fbeauty
201904,세종,건강보조식품 소매업,11580550,건강보조식품,eatery
201904,세종,골프장 운영업,193434680,스포츠/오락/여가,leisure
201904,세종,과실 및 채소 소매업,341356068,식료품,eatery
201904,세종,관광 민예품 및 선물용품 소매업,323900,여행/교통,tour
201904,세종,그외 기타 종합 소매업,12862830,종합소매,living
201904,세종,기타 대형 종합 소매업,1566855400,종합소매,living
201904,세종,기타 외국식 음식점업,181398821,숙박/음식,eatery
201904,세종,기타 주점업,7182000,숙박/음식,eatery
201904,세종,기타음식료품위주종합소매업,539319470,종합소매,eatery
201904,세종,마사지업,4438000,기타,living
201904,세종,비알콜 음료점업,280819876,식료품,eatery
201904,세종,빵 및 과자류 소매업,301834140,식료품,eatery
201904,세종,서양식 음식점업,503147378,숙박/음식,eatery
201904,세종,수산물 소매업,34335000,식료품,eatery
201904,세종,슈퍼마켓,1408214343,슈퍼마켓,living
201904,세종,스포츠 및 레크레이션 용품 임대업,178197345,오락/문화,leisure
201904,세종,여관업,5847330,숙박/음식,tour
201904,세종,욕탕업,33062000,기타,living
201904,세종,육류 소매업,300031153,식료품,eatery
201904,세종,일반유흥 주점업,17411000,숙박/음식,eatery
201904,세종,일식 음식점업,153053810,숙박/음식,eatery
201904,세종,전시 및 행사 대행업,8523460,기타,hobbyenter
201904,세종,중식 음식점업,329228520,숙박/음식,eatery
201904,세종,차량용 가스 충전업,45459106,연료,living
201904,세종,차량용 주유소 운영업,2328988392,연료,living
201904,세종,체인화 편의점,1263263510,편의점,living
201904,세종,피자 햄버거 샌드위치 및 유사 음식점업,324463023,숙박/음식,eatery
201904,세종,한식 음식점업,3220744183,숙박/음식,eatery
201904,세종,화장품 및 방향제 소매업,63204897,화장품,fbeauty
201904,울산,건강보조식품 소매업,95515014,건강보조식품,eatery
201904,울산,골프장 운영업,655937690,스포츠/오락/여가,leisure
201904,울산,과실 및 채소 소매업,740830745,식료품,eatery
201904,울산,관광 민예품 및 선물용품 소매업,8966500,여행/교통,tour
201904,울산,그외 기타 스포츠시설 운영업,2030700,스포츠/오락/여가,leisure
201904,울산,그외 기타 종합 소매업,2049506930,종합소매,living
201904,울산,기타 대형 종합 소매업,9206687540,종합소매,living
201904,울산,기타 수상오락 서비스업,780000,오락/문화,leisure
201904,울산,기타 외국식 음식점업,860651958,숙박/음식,eatery
201904,울산,기타 주점업,435420719,숙박/음식,eatery
201904,울산,기타음식료품위주종합소매업,1424352450,종합소매,eatery
201904,울산,마사지업,47974900,기타,living
201904,울산,면세점,791000,면세점,tour
201904,울산,버스 운송업,18267300,대중교통,living
201904,울산,비알콜 음료점업,1254023051,식료품,eatery
201904,울산,빵 및 과자류 소매업,1220846717,식료품,eatery
201904,울산,서양식 음식점업,1936992437,숙박/음식,eatery
201904,울산,수산물 소매업,337420034,식료품,eatery
201904,울산,슈퍼마켓,9312869082,슈퍼마켓,living
201904,울산,스포츠 및 레크레이션 용품 임대업,1761245960,오락/문화,leisure
201904,울산,여관업,376675819,숙박/음식,tour
201904,울산,여행사업,693000,여행사/자동차임대,tour
201904,울산,욕탕업,500154300,기타,living
201904,울산,육류 소매업,2506313855,식료품,eatery
201904,울산,일반유흥 주점업,1445257735,숙박/음식,eatery
201904,울산,일식 음식점업,766451348,숙박/음식,eatery
201904,울산,자동차 임대업,4831000,여행사/자동차임대,tour
201904,울산,전시 및 행사 대행업,22629300,기타,hobbyenter
201904,울산,중식 음식점업,1047746682,숙박/음식,eatery
201904,울산,차량용 가스 충전업,300105048,연료,living
201904,울산,차량용 주유소 운영업,13059800916,연료,living
201904,울산,체인화 편의점,6522931800,편의점,living
201904,울산,피자 햄버거 샌드위치 및 유사 음식점업,1623783343,숙박/음식,eatery
201904,울산,한식 음식점업,21986203423,숙박/음식,eatery
201904,울산,호텔업,171259457,숙박/음식,tour
201904,울산,화장품 및 방향제 소매업,675039926,화장품,fbeauty
201904,인천,건강보조식품 소매업,403589213,건강보조식품,eatery
201904,인천,골프장 운영업,2302492143,스포츠/오락/여가,leisure
201904,인천,과실 및 채소 소매업,2846082890,식료품,eatery
201904,인천,관광 민예품 및 선물용품 소매업,13782000,여행/교통,tour
201904,인천,그외 기타 스포츠시설 운영업,9210000,스포츠/오락/여가,leisure
201904,인천,그외 기타 종합 소매업,725818330,종합소매,living
201904,인천,기타 대형 종합 소매업,25732566070,종합소매,living
201904,인천,기타 수상오락 서비스업,13971600,오락/문화,leisure
201904,인천,기타 외국식 음식점업,3104743026,숙박/음식,eatery
201904,인천,기타 주점업,563815536,숙박/음식,eatery
201904,인천,기타음식료품위주종합소매업,1238122581,종합소매,eatery
201904,인천,내항 여객 운송업,999286740,기타운송수단,tour
201904,인천,마사지업,93360366,기타,living
201904,인천,면세점,15685389222,면세점,tour
201904,인천,비알콜 음료점업,3315523445,식료품,eatery
201904,인천,빵 및 과자류 소매업,3525580424,식료품,eatery
201904,인천,서양식 음식점업,4365821361,숙박/음식,eatery
201904,인천,수산물 소매업,1163460488,식료품,eatery
201904,인천,슈퍼마켓,26932931707,슈퍼마켓,living
201904,인천,스포츠 및 레크레이션 용품 임대업,6661460495,오락/문화,leisure
201904,인천,여관업,1160199659,숙박/음식,tour
201904,인천,여행사업,3713500,여행사/자동차임대,tour
201904,인천,욕탕업,732450860,기타,living
201904,인천,육류 소매업,3674839438,식료품,eatery
201904,인천,일반유흥 주점업,1767940355,숙박/음식,eatery
201904,인천,일식 음식점업,2752901827,숙박/음식,eatery
201904,인천,자동차 임대업,1094500,여행사/자동차임대,tour
201904,인천,전시 및 행사 대행업,176540086,기타,hobbyenter
201904,인천,정기 항공 운송업,383083276,항공사,tour
201904,인천,중식 음식점업,3454163264,숙박/음식,eatery
201904,인천,차량용 가스 충전업,640729579,연료,living
201904,인천,차량용 주유소 운영업,24475699670,연료,living
201904,인천,체인화 편의점,19471910822,편의점,living
201904,인천,택시 운송업,134136267,기타운송수단,living
201904,인천,피자 햄버거 샌드위치 및 유사 음식점업,4198884538,숙박/음식,eatery
201904,인천,한식 음식점업,49617140513,숙박/음식,eatery
201904,인천,호텔업,704579154,숙박/음식,tour
201904,인천,화장품 및 방향제 소매업,1512872460,화장품,fbeauty
201904,전남,건강보조식품 소매업,152039570,건강보조식품,eatery
201904,전남,골프장 운영업,3223656079,스포츠/오락/여가,leisure
201904,전남,과실 및 채소 소매업,2136412846,식료품,eatery
201904,전남,관광 민예품 및 선물용품 소매업,9536900,여행/교통,tour
201904,전남,그외 기타 스포츠시설 운영업,4750000,스포츠/오락/여가,leisure
201904,전남,그외 기타 종합 소매업,2689699170,종합소매,living
201904,전남,기타 대형 종합 소매업,9654457905,종합소매,living
201904,전남,기타 외국식 음식점업,628927085,숙박/음식,eatery
201904,전남,기타 주점업,649279666,숙박/음식,eatery
201904,전남,기타음식료품위주종합소매업,8015983182,종합소매,eatery
201904,전남,내항 여객 운송업,45455400,기타운송수단,tour
201904,전남,마사지업,97042200,기타,living
201904,전남,면세점,40998560,면세점,tour
201904,전남,버스 운송업,2980490,대중교통,living
201904,전남,비알콜 음료점업,1292425663,식료품,eatery
201904,전남,빵 및 과자류 소매업,1432507677,식료품,eatery
201904,전남,서양식 음식점업,2060760001,숙박/음식,eatery
201904,전남,수산물 소매업,940092637,식료품,eatery
201904,전남,슈퍼마켓,11688467456,슈퍼마켓,living
201904,전남,스포츠 및 레크레이션 용품 임대업,3785717738,오락/문화,leisure
201904,전남,여관업,666379518,숙박/음식,tour
201904,전남,여행사업,5723000,여행사/자동차임대,tour
201904,전남,욕탕업,254142985,기타,living
201904,전남,육류 소매업,2087659482,식료품,eatery
201904,전남,일반유흥 주점업,1884143548,숙박/음식,eatery
201904,전남,일식 음식점업,1134504820,숙박/음식,eatery
201904,전남,자동차 임대업,4080667,여행사/자동차임대,tour
201904,전남,전시 및 행사 대행업,351548960,기타,hobbyenter
201904,전남,중식 음식점업,1200338318,숙박/음식,eatery
201904,전남,차량용 가스 충전업,888651425,연료,living
201904,전남,차량용 주유소 운영업,26288652886,연료,living
201904,전남,체인화 편의점,6761960871,편의점,living
201904,전남,피자 햄버거 샌드위치 및 유사 음식점업,1447864364,숙박/음식,eatery
201904,전남,한식 음식점업,27533925596,숙박/음식,eatery
201904,전남,호텔업,49239140,숙박/음식,tour
201904,전남,화장품 및 방향제 소매업,789277547,화장품,fbeauty
201904,전남,휴양콘도 운영업,95786490,숙박/음식,tour
201904,전북,건강보조식품 소매업,183294103,건강보조식품,eatery
201904,전북,골프장 운영업,1684955690,스포츠/오락/여가,leisure
201904,전북,과실 및 채소 소매업,1576234948,식료품,eatery
201904,전북,관광 민예품 및 선물용품 소매업,36897962,여행/교통,tour
201904,전북,그외 기타 스포츠시설 운영업,5566000,스포츠/오락/여가,leisure
201904,전북,그외 기타 종합 소매업,638199550,종합소매,living
201904,전북,기타 대형 종합 소매업,12044527640,종합소매,living
201904,전북,기타 수상오락 서비스업,2212750,오락/문화,leisure
201904,전북,기타 외국식 음식점업,1527007164,숙박/음식,eatery
201904,전북,기타 주점업,307706585,숙박/음식,eatery
201904,전북,기타음식료품위주종합소매업,3896223041,종합소매,eatery
201904,전북,마사지업,37112000,기타,living
201904,전북,비알콜 음료점업,1907372990,식료품,eatery
201904,전북,빵 및 과자류 소매업,1941676796,식료품,eatery
201904,전북,서양식 음식점업,2860164008,숙박/음식,eatery
201904,전북,수산물 소매업,944624569,식료품,eatery
201904,전북,슈퍼마켓,15653086424,슈퍼마켓,living
201904,전북,스포츠 및 레크레이션 용품 임대업,4930421496,오락/문화,leisure
201904,전북,여관업,487220829,숙박/음식,tour
201904,전북,여행사업,114100,여행사/자동차임대,tour
201904,전북,욕탕업,379145023,기타,living
201904,전북,육류 소매업,2522848664,식료품,eatery
